date,year,month,day,temperature_2m_max (°C),temperature_2m_min (°C),daylight_duration (s),sunshine_duration (s),cloud_cover_min (%),cloud_cover_max (%),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),rain_sum (mm),precipitation_hours (h),wind_gusts_10m_max (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),pressure_msl_max (hPa),pressure_msl_min (hPa),soil_moisture_0_to_100cm_mean (m³/m³),et0_fao_evapotranspiration_sum (mm),temp_range,wind_gust_range,avg_wind_speed,wind_variability,humidity_range,dew_point_range,sunshine_ratio,rain_today,pressure_range,daylight_to_sunshine_ratio,weather_condition
2018-07-23,2018,7,23,31.6,23.1,51047.73,36602.43,0,100,15.5,94,41,0.2,2.0,53.3,11.5,2.6,1013.6,1009.6,0.164,6.1,8.5,41.8,16.35,27.5,53,6.300000000000001,0.7170236560959713,1,4.0,1.3946160236895833,Light Drizzle 🌦
2018-07-24,2018,7,24,30.8,23.1,50963.55,46800.0,0,9,15.2,78,40,0.0,0.0,35.3,7.9,2.8,1014.0,1011.5,0.163,6.42,7.699999999999999,27.4,12.05,18.5,38,5.699999999999999,0.9183033756478894,0,2.5,1.0889414756094955,Clear Sky ☀️
2018-07-25,2018,7,25,31.8,23.1,50876.89,46800.0,0,9,12.2,81,31,0.0,0.0,34.9,9.0,4.2,1014.4,1011.8,0.163,6.24,8.7,25.9,10.95,13.5,50,9.0,0.9198675469353571,0,2.6000000000000227,1.0870898057733809,Clear Sky ☀️
2018-07-26,2018,7,26,32.8,23.1,50787.89,46778.66,0,25,15.3,81,36,0.0,0.0,47.5,7.2,2.8,1013.1,1010.4,0.163,6.77,9.699999999999996,40.3,13.950000000000001,22.3,45,6.0,0.9210593312697181,0,2.6000000000000227,1.0856831793989097,Mainly Clear 🌤
2018-07-27,2018,7,27,32.5,23.1,50696.64,46735.13,0,27,15.8,84,37,0.0,0.0,47.9,6.1,3.3,1013.1,1010.2,0.163,6.63,9.399999999999999,41.8,14.35,22.099999999999998,47,5.699999999999999,0.9218585294804547,0,2.8999999999999773,1.0847419330612098,Mainly Clear 🌤
2018-07-28,2018,7,28,31.5,23.1,50603.3,46690.04,0,47,15.6,88,39,0.0,0.0,40.0,6.1,2.3,1013.9,1011.5,0.163,6.3,8.399999999999999,33.9,11.65,18.7,49,6.200000000000001,0.9226678892483297,0,2.3999999999999773,1.0837903803384976,Mainly Clear 🌤
2018-07-29,2018,7,29,32.3,23.1,50507.95,46643.43,0,95,13.2,84,32,0.0,0.0,36.7,6.1,1.6,1014.0,1012.1,0.162,6.32,9.199999999999996,30.6,10.200000000000001,17.2,52,8.600000000000001,0.9234868966172652,0,1.900000000000091,1.0828291823911236,Cloudy ☁️
2018-07-30,2018,7,30,32.0,23.1,50410.72,46595.36,0,9,15.6,88,37,0.0,0.0,36.0,6.1,2.2,1013.9,1011.8,0.162,6.12,8.899999999999999,29.9,10.45,16.5,51,6.200000000000001,0.9243145108818124,0,2.1000000000000227,1.0818596130684885,Clear Sky ☀️
2018-07-31,2018,7,31,31.3,23.1,50311.73,46545.88,0,13,17.0,88,51,0.0,0.0,34.9,16.6,8.7,1014.3,1012.5,0.162,5.98,8.2,18.299999999999997,12.65,7.900000000000002,37,4.800000000000001,0.9251496619178071,0,1.7999999999999545,1.080882972177727,Clear Sky ☀️
2018-08-01,2018,8,1,30.4,23.1,50211.07,46495.03,0,27,17.0,90,54,0.0,0.0,36.4,8.6,2.2,1015.0,1013.3,0.162,5.73,7.299999999999997,27.799999999999997,10.299999999999999,16.2,36,4.800000000000001,0.9259916189796393,0,1.7000000000000455,1.079900154916452,Mainly Clear 🌤
2018-08-02,2018,8,2,31.9,23.1,50108.88,46442.88,0,100,17.0,97,45,0.0,0.0,36.4,6.1,2.5,1015.7,1013.4,0.163,5.88,8.799999999999997,30.299999999999997,10.65,16.3,52,4.800000000000001,0.9268393147082912,0,2.2999999999999545,1.0789124422851837,Cloudy ☁️
2018-08-03,2018,8,3,32.5,23.1,50005.24,41129.15,0,100,16.3,93,40,0.0,0.0,35.6,6.1,1.8,1014.8,1012.0,0.163,5.9,9.399999999999999,29.5,10.1,16.599999999999998,53,5.5,0.8224968023351154,0,2.699999999999932,1.2157806378046274,Cloudy ☁️
2018-08-04,2018,8,4,31.6,23.1,49900.27,43200.66,1,92,17.0,89,44,0.3,2.0,46.8,6.1,2.9,1013.6,1012.0,0.165,4.63,8.5,40.699999999999996,8.45,11.1,45,4.800000000000001,0.8657400050140011,1,1.599999999999909,1.1550544585555276,Light Drizzle 🌦
2018-08-05,2018,8,5,28.5,23.1,49794.07,46002.82,4,85,17.0,84,63,1.9,5.0,30.6,10.1,3.9,1013.9,1012.0,0.166,4.99,5.399999999999999,20.5,9.5,11.2,21,4.800000000000001,0.9238614156263989,1,2.0,1.082389897186799,Moderate Drizzle 🌧
2018-08-06,2018,8,6,27.6,23.1,49686.75,32340.35,18,100,17.0,88,63,1.9,5.0,32.4,13.7,6.2,1015.1,1013.4,0.169,3.65,4.5,18.7,11.2,10.0,25,4.800000000000001,0.6508847932295833,1,1.7999999999999545,1.5363226952492708,Moderate Rain 🌧
2018-08-07,2018,8,7,25.8,22.4,49578.39,28800.0,18,100,17.0,97,63,1.9,5.0,32.4,6.1,3.0,1015.0,1013.0,0.185,2.29,3.400000000000002,26.299999999999997,8.9,11.8,34,4.800000000000001,0.5808982502255519,1,2.0,1.7214121037463976,Moderate Rain 🌧
2018-08-08,2018,8,8,28.7,23.1,49469.12,38493.73,3,100,17.0,95,63,1.9,5.0,33.1,6.1,1.8,1014.9,1013.1,0.19,3.88,5.599999999999998,27.0,9.05,14.5,32,4.800000000000001,0.7781365425542237,1,1.8000000000000682,1.2850881146588118,Moderate Drizzle 🌧
2018-08-09,2018,8,9,29.0,22.7,49359.01,45643.32,0,31,17.0,97,63,0.0,0.0,36.0,7.6,2.9,1016.8,1014.2,0.189,4.8,6.300000000000001,28.4,11.549999999999999,17.3,34,4.800000000000001,0.9247211400714884,0,2.5,1.0813834010452998,Mainly Clear 🌤
2018-08-10,2018,8,10,29.3,23.1,49248.17,45172.25,0,43,17.0,93,55,0.0,0.0,31.3,6.1,2.8,1020.1,1017.0,0.186,4.9,6.199999999999999,25.200000000000003,9.5,13.399999999999999,38,4.800000000000001,0.9172371277958146,0,3.1000000000000227,1.0902064828189248,Mainly Clear 🌤
2018-08-11,2018,8,11,29.0,22.9,49136.69,45164.35,0,99,17.0,97,62,0.0,0.0,27.7,6.5,2.6,1020.0,1017.3,0.185,4.91,6.100000000000001,21.2,8.3,11.4,35,4.800000000000001,0.9191573547180324,0,2.6000000000000227,1.0879289101047596,Cloudy ☁️
2018-08-12,2018,8,12,29.1,23.1,49024.52,44707.61,0,84,17.0,96,62,0.0,0.0,26.3,10.8,4.6,1018.0,1014.8,0.185,4.98,6.0,15.5,9.3,9.4,34,4.800000000000001,0.9119438599296842,0,3.2000000000000455,1.096534202248739,Cloudy ☁️
2018-08-13,2018,8,13,27.8,23.1,48910.83,28800.0,0,100,17.0,97,62,1.9,5.0,26.3,6.1,3.3,1015.8,1012.4,0.184,2.66,4.699999999999999,20.200000000000003,8.65,10.7,35,4.800000000000001,0.5888266463685037,1,3.2999999999999545,1.6982337418839624,Light Rain 🌦
2018-08-14,2018,8,14,30.4,22.2,48795.53,43745.96,0,100,17.0,97,56,0.0,0.0,32.8,7.9,2.9,1014.3,1011.9,0.183,5.17,8.2,24.9,10.399999999999999,14.999999999999998,41,4.800000000000001,0.8965157259281742,0,2.3999999999999773,1.1154039046370308,Cloudy ☁️
2018-08-15,2018,8,15,29.1,23.1,48678.75,43904.06,0,67,17.0,93,60,0.1,1.0,32.8,6.1,2.4,1015.1,1013.1,0.18,4.47,6.0,26.699999999999996,10.049999999999999,15.299999999999999,33,4.800000000000001,0.9019142849806127,1,2.099999999999909,1.1087275589647299,Light Drizzle 🌦
2018-08-16,2018,8,16,29.1,23.1,48560.58,43084.04,0,100,17.0,91,51,0.0,0.0,32.4,6.5,3.6,1015.1,1012.3,0.179,5.26,6.0,25.9,10.65,14.1,40,4.800000000000001,0.8872225166997594,0,2.7000000000000455,1.1270868032152228,Cloudy ☁️
2018-08-17,2018,8,17,29.2,23.1,48441.13,37666.5,1,96,17.0,97,63,1.5,5.0,40.7,6.1,1.6,1015.5,1013.2,0.178,4.36,6.099999999999998,34.6,10.15,17.099999999999998,34,4.800000000000001,0.7775726949391973,1,2.300000000000068,1.286019247361784,Moderate Drizzle 🌧
2018-08-18,2018,8,18,29.1,23.1,48320.52,43100.02,1,78,17.0,95,63,1.9,5.0,35.6,6.1,1.6,1016.7,1014.3,0.179,4.13,6.0,29.5,7.8,12.4,32,4.800000000000001,0.891961013664588,1,2.2999999999999545,1.1210992222457845,Light Rain 🌦
2018-08-19,2018,8,19,29.1,23.1,48198.83,37901.39,3,98,17.0,90,51,1.9,5.0,28.4,9.0,4.8,1017.1,1014.3,0.181,4.33,6.0,19.4,10.15,10.7,39,4.800000000000001,0.7863549799860287,1,2.800000000000068,1.2716567477670935,Light Rain 🌦
2018-08-20,2018,8,20,27.7,22.6,48076.17,43566.65,0,67,17.0,92,58,0.7,5.0,35.6,12.6,3.0,1015.0,1011.7,0.18,4.64,5.099999999999998,23.0,11.95,17.9,34,4.399999999999999,0.9062005147248627,1,3.2000000000000455,1.1034832037073379,Light Drizzle 🌦
2018-08-21,2018,8,21,26.1,22.5,47952.65,39951.86,5,87,17.0,88,63,1.9,5.0,45.7,19.8,10.0,1014.1,1012.1,0.179,3.93,3.6000000000000014,25.900000000000002,14.85,9.7,25,3.8000000000000007,0.8331522866828006,1,2.0,1.200230721905766,Heavy Drizzle 🌧
2018-08-22,2018,8,22,27.2,22.3,47828.34,43191.77,3,77,17.0,91,63,1.6,5.0,34.9,7.9,3.9,1015.2,1013.3,0.178,4.21,4.899999999999999,27.0,10.899999999999999,13.999999999999998,28,4.800000000000001,0.9030581032082652,1,1.8999999999999773,1.1073228227779788,Light Drizzle 🌦
2018-08-23,2018,8,23,28.4,22.3,47703.37,43193.22,0,54,17.0,95,58,0.6,1.0,39.6,7.9,4.4,1015.0,1012.4,0.177,4.42,6.099999999999998,31.700000000000003,11.05,13.299999999999999,37,4.800000000000001,0.9054542687445352,1,2.5,1.1043924395439946,Moderate Drizzle 🌧
2018-08-24,2018,8,24,28.5,22.4,47577.8,43275.04,0,49,17.0,89,57,0.0,0.0,40.0,10.4,4.9,1014.1,1011.9,0.175,4.77,6.100000000000001,29.6,11.350000000000001,12.9,32,4.800000000000001,0.9095637040804745,0,2.199999999999932,1.0994028104235045,Mainly Clear 🌤
2018-08-25,2018,8,25,29.8,23.1,47451.74,43115.13,0,40,15.7,84,43,0.0,0.0,29.9,11.2,4.9,1014.7,1012.1,0.172,4.88,6.699999999999999,18.7,10.4,11.0,41,6.100000000000001,0.9086100952251698,0,2.6000000000000227,1.1005565666491868,Mainly Clear 🌤
2018-08-26,2018,8,26,28.7,23.1,47325.27,42960.44,0,38,17.0,88,57,0.0,0.0,34.6,11.5,6.5,1014.3,1012.2,0.17,4.86,5.599999999999998,23.1,12.85,12.7,31,4.600000000000001,0.9077695700415445,0,2.0,1.1015755058489658,Mainly Clear 🌤
2018-08-27,2018,8,27,28.1,23.1,47198.5,42648.96,0,13,15.1,79,51,0.0,0.0,43.6,19.1,8.4,1016.3,1013.2,0.169,5.75,5.0,24.5,16.5,16.200000000000003,28,5.299999999999999,0.9036083773848745,0,3.1000000000000227,1.106648165672371,Clear Sky ☀️
2018-08-28,2018,8,28,27.9,22.2,47071.48,42775.02,0,9,15.4,79,47,0.0,0.0,31.0,21.2,5.4,1017.2,1015.0,0.167,5.52,5.699999999999999,9.8,11.600000000000001,12.4,32,3.799999999999999,0.9087247734721745,0,2.199999999999932,1.100417476894765,Clear Sky ☀️
2018-08-29,2018,8,29,27.7,23.1,46944.33,42634.21,0,39,16.7,85,51,0.0,0.0,31.3,9.7,4.0,1016.6,1014.4,0.166,5.01,4.599999999999998,21.6,9.95,11.9,34,4.5,0.9081865690702157,0,2.1000000000000227,1.1010695150792034,Mainly Clear 🌤
2018-08-30,2018,8,30,28.2,21.8,46817.12,42499.77,0,81,14.9,92,44,0.0,0.0,29.9,6.5,3.5,1017.4,1015.3,0.166,4.82,6.399999999999999,23.4,9.3,11.6,48,6.299999999999999,0.9077826658282269,0,2.1000000000000227,1.101559336454375,Cloudy ☁️
2018-08-31,2018,8,31,29.0,21.7,46689.93,42425.04,0,88,16.6,94,47,0.0,0.0,34.6,7.6,1.6,1017.4,1015.7,0.166,4.97,7.300000000000001,27.0,9.15,15.1,47,4.399999999999999,0.9086550354648208,0,1.7000000000000455,1.1005017201699712,Cloudy ☁️
2018-09-01,2018,9,1,33.5,22.5,46562.72,42381.15,0,40,14.8,85,31,0.0,0.0,41.8,6.5,3.2,1017.5,1015.0,0.164,5.3,11.0,35.3,12.799999999999999,19.2,54,7.0,0.910194894112715,0,2.3999999999999773,1.0986398755136302,Mainly Clear 🌤
2018-09-02,2018,9,2,32.7,23.1,46434.61,42337.28,0,40,16.4,92,39,0.0,0.0,46.1,6.1,3.7,1017.1,1013.7,0.163,4.82,9.600000000000001,40.0,14.299999999999999,21.2,53,5.400000000000002,0.9117612918467496,0,3.3999999999999773,1.0967523952319274,Mainly Clear 🌤
2018-09-03,2018,9,3,29.1,23.1,46305.51,41518.56,0,67,17.0,95,63,0.0,0.0,31.7,7.9,3.4,1015.1,1012.5,0.164,4.38,6.0,23.799999999999997,8.95,11.1,32,4.800000000000001,0.8966224537857372,0,2.599999999999909,1.1152697668279723,Partly Cloudy ⛅
2018-09-04,2018,9,4,30.3,23.1,46175.51,41219.26,0,81,17.0,96,63,0.0,0.0,42.8,6.1,3.1,1014.2,1012.6,0.165,4.44,7.199999999999999,36.699999999999996,12.55,18.9,33,4.800000000000001,0.8926649646100281,0,1.5,1.1202139433375724,Cloudy ☁️
2018-09-05,2018,9,5,33.5,23.1,46044.7,42092.27,0,87,17.0,91,40,0.0,0.0,45.7,8.6,3.7,1013.9,1011.7,0.165,5.44,10.399999999999999,37.1,14.5,21.6,51,4.800000000000001,0.9141610217896956,0,2.2000000000000455,1.0938732011079206,Cloudy ☁️
2018-09-06,2018,9,6,32.7,23.1,45913.17,36428.15,0,100,16.0,86,37,0.0,0.0,37.8,9.0,4.0,1012.7,1010.5,0.165,5.31,9.600000000000001,28.799999999999997,11.0,14.0,49,5.800000000000001,0.7934139594369111,0,2.099999999999909,1.260341512223041,Cloudy ☁️
2018-09-07,2018,9,7,30.0,23.1,45781.01,35260.88,2,100,17.0,93,57,0.0,0.0,39.6,15.8,6.6,1017.4,1011.6,0.166,4.75,6.899999999999999,23.8,14.55,15.9,36,4.800000000000001,0.7702075598594263,0,5.7000000000000455,1.2983144971283438,Cloudy ☁️
2018-09-08,2018,9,8,28.8,23.1,45648.3,41348.41,1,97,17.0,79,59,0.0,0.0,34.6,7.9,4.3,1018.3,1016.4,0.165,4.84,5.699999999999999,26.700000000000003,11.85,15.099999999999998,20,4.800000000000001,0.9058039401248239,0,2.0,1.1039649658846402,Cloudy ☁️
2018-09-09,2018,9,9,29.9,23.1,45515.15,34130.3,6,99,17.0,95,51,0.0,0.0,31.7,6.1,1.6,1019.6,1017.1,0.166,3.92,6.799999999999997,25.6,8.700000000000001,14.200000000000001,44,4.800000000000001,0.749866802592104,0,2.5,1.3335310990205471,Cloudy ☁️
2018-09-10,2018,9,10,30.3,23.1,45381.61,29214.52,9,100,17.0,97,58,0.0,0.0,37.1,6.1,1.6,1020.6,1017.6,0.165,3.87,7.199999999999999,31.0,10.9,18.599999999999998,39,4.800000000000001,0.6437523922134979,0,3.0,1.5533391156481213,Cloudy ☁️
2018-09-11,2018,9,11,29.2,23.1,45247.8,36314.06,0,100,17.0,97,63,0.0,0.0,34.6,6.1,1.6,1022.4,1019.8,0.166,3.98,6.099999999999998,28.5,9.25,15.299999999999999,34,4.800000000000001,0.8025596824596996,0,2.6000000000000227,1.2459789409682926,Cloudy ☁️
2018-09-12,2018,9,12,27.8,23.1,45113.77,39682.79,18,98,17.0,93,63,0.0,0.0,32.8,7.6,3.8,1022.5,1018.3,0.166,4.13,4.699999999999999,25.199999999999996,10.200000000000001,12.8,30,4.800000000000001,0.8796159132788061,0,4.2000000000000455,1.1368311847230317,Cloudy ☁️
2018-09-13,2018,9,13,27.4,22.6,44979.63,28800.0,18,100,16.3,94,51,0.2,1.0,29.9,6.1,1.9,1018.8,1016.4,0.167,2.72,4.799999999999997,23.799999999999997,8.65,13.5,43,5.5,0.6402898378666076,1,2.3999999999999773,1.5617384813027324,Light Drizzle 🌦
2018-09-14,2018,9,14,28.6,22.4,44845.45,40773.72,4,93,17.0,83,52,0.5,4.0,36.0,22.7,11.5,1018.7,1015.2,0.165,4.78,6.200000000000003,13.3,15.1,7.199999999999999,31,3.6999999999999993,0.9092052816952445,1,3.5,1.0998346524513227,Light Drizzle 🌦
2018-09-15,2018,9,15,28.2,23.1,44711.3,40879.64,0,91,17.0,88,51,0.0,0.0,32.4,10.4,4.4,1021.2,1017.9,0.164,4.49,5.099999999999998,22.0,10.649999999999999,12.499999999999998,37,4.699999999999999,0.9143022010095881,0,3.2999999999999545,1.0937035232325132,Cloudy ☁️
2018-09-16,2018,9,16,30.8,22.1,44577.28,40525.38,0,70,17.0,95,51,0.0,0.0,38.9,6.1,3.8,1021.7,1019.7,0.164,4.82,8.7,32.8,11.950000000000001,16.3,44,4.800000000000001,0.9091039202032963,0,2.0,1.099957114353663,Partly Cloudy ⛅
2018-09-17,2018,9,17,33.5,23.1,44443.45,38101.24,0,99,15.5,89,35,0.0,0.0,33.1,13.3,4.3,1020.5,1017.1,0.163,5.11,10.399999999999999,19.8,10.4,12.2,54,6.100000000000001,0.8572970820222102,0,3.300000000000068,1.1664261733693346,Cloudy ☁️
2018-09-18,2018,9,18,33.4,23.1,44309.91,28800.0,18,99,14.9,89,33,0.7,2.0,31.3,6.1,1.6,1018.6,1016.5,0.163,4.56,10.299999999999997,25.200000000000003,10.200000000000001,17.2,56,6.9,0.6499674677741389,1,2.099999999999909,1.5384851220443736,Moderate Drizzle 🌧
2018-09-19,2018,9,19,32.5,23.1,44176.73,38118.59,11,88,17.0,88,41,1.3,5.0,31.3,11.5,2.3,1018.3,1015.8,0.163,4.5,9.399999999999999,19.8,10.65,16.7,47,4.800000000000001,0.8628658119331148,1,2.5,1.1588983512152153,Moderate Drizzle 🌧
2018-09-20,2018,9,20,27.5,22.6,44043.99,33178.57,3,100,17.0,95,63,1.9,5.0,32.4,6.5,2.9,1017.7,1015.0,0.167,3.23,4.899999999999999,25.9,8.45,11.1,32,4.800000000000001,0.7533052750216318,1,2.599999999999909,1.3274430621011664,Moderate Rain 🌧
2018-09-21,2018,9,21,29.1,21.6,43911.63,39258.39,0,56,16.7,96,47,0.7,2.0,32.4,7.6,1.6,1016.9,1013.2,0.172,4.03,7.5,24.799999999999997,10.350000000000001,17.5,49,4.5,0.8940317177932133,1,3.6000000000000227,1.1185000582026363,Moderate Drizzle 🌧
2018-09-22,2018,9,22,27.8,22.5,43778.76,31745.24,0,100,17.0,91,55,1.9,5.0,53.3,19.4,11.2,1018.9,1016.2,0.171,3.72,5.300000000000001,33.9,20.65,18.900000000000002,36,4.199999999999999,0.725128806754691,1,2.7000000000000455,1.3790218936163778,Heavy Drizzle 🌧
2018-09-23,2018,9,23,25.7,22.6,43645.25,33729.03,5,100,17.0,92,63,1.9,5.0,53.3,21.2,10.8,1020.4,1016.7,0.183,2.56,3.099999999999998,32.099999999999994,20.450000000000003,19.3,29,4.800000000000001,0.772799560089586,1,3.7000000000000455,1.2939582324711838,Light Rain 🌦
2018-09-24,2018,9,24,28.4,21.7,43511.21,38890.18,0,34,17.0,92,59,0.0,0.0,28.1,6.5,2.2,1019.9,1016.1,0.184,3.86,6.699999999999999,21.6,9.5,14.600000000000001,33,4.800000000000001,0.8937967939756215,0,3.7000000000000455,1.1187937727783008,Mainly Clear 🌤
2018-09-25,2018,9,25,26.9,23.1,43376.72,38763.52,0,28,17.0,81,63,0.0,0.0,28.8,10.1,5.5,1021.5,1018.2,0.179,4.08,3.799999999999997,18.700000000000003,10.75,10.5,18,3.6999999999999993,0.8936480213349464,0,3.300000000000068,1.1189799331966448,Mainly Clear 🌤
2018-09-26,2018,9,26,25.5,21.4,43241.87,33571.22,3,100,14.2,90,63,1.9,5.0,53.3,16.9,9.5,1025.3,1020.3,0.179,3.39,4.100000000000001,36.4,19.8,20.6,27,6.300000000000001,0.7763591167542014,1,5.0,1.2880253376154451,Moderate Rain 🌧
2018-09-27,2018,9,27,23.6,20.9,43106.74,38341.5,5,99,11.3,73,47,0.0,0.0,53.3,24.5,13.6,1025.4,1020.0,0.18,5.63,2.700000000000003,28.799999999999997,21.85,16.5,26,2.5999999999999996,0.889454874110174,0,5.399999999999977,1.1242548086327182,Cloudy ☁️
2018-09-28,2018,9,28,24.1,19.3,42971.41,38534.94,0,94,10.0,78,41,0.9,5.0,53.3,24.5,13.6,1020.0,1013.7,0.178,4.71,4.800000000000001,28.799999999999997,21.85,16.5,37,5.300000000000001,0.8967576349019034,1,6.300000000000068,1.1150995667940111,Light Drizzle 🌦
2018-09-29,2018,9,29,25.7,17.5,42835.98,38517.41,1,92,13.0,79,52,0.0,0.0,32.8,16.6,7.6,1017.3,1014.5,0.175,3.89,8.2,16.199999999999996,12.3,9.4,27,4.800000000000001,0.899183583520209,0,2.7999999999999545,1.1120910754104336,Cloudy ☁️
2018-09-30,2018,9,30,25.0,19.5,42700.52,38226.18,0,37,15.0,85,54,0.0,0.0,26.6,16.9,8.2,1018.2,1015.6,0.173,3.76,5.5,9.700000000000003,11.1,5.800000000000001,31,3.6000000000000014,0.8952157959668876,0,2.599999999999909,1.1170198795725972,Mainly Clear 🌤
2018-10-01,2018,10,1,25.6,18.2,42565.13,36979.57,0,99,17.0,94,62,0.0,0.0,26.3,6.8,4.3,1016.1,1012.0,0.171,3.54,7.400000000000002,19.5,9.55,10.5,32,4.0,0.8687761555056921,0,4.100000000000023,1.1510133564734129,Cloudy ☁️
2018-10-02,2018,10,2,22.1,18.1,42429.89,28800.0,2,100,12.7,94,59,1.9,5.0,42.8,6.1,1.8,1014.5,1012.2,0.186,2.37,4.0,36.699999999999996,12.75,21.9,35,6.100000000000001,0.6787667844531297,1,2.300000000000068,1.473208916357071,Moderate Rain 🌧
2018-10-03,2018,10,3,20.9,16.5,42294.9,36396.36,0,85,12.2,92,62,0.0,0.0,26.3,9.0,1.6,1014.2,1012.6,0.185,3.04,4.399999999999999,17.3,7.8999999999999995,12.6,30,4.699999999999999,0.8605377953370265,0,1.6999999999999318,1.1620320814476655,Cloudy ☁️
2018-10-04,2018,10,4,20.8,15.3,42160.23,28800.0,0,100,13.7,95,63,1.9,5.0,40.7,7.2,3.6,1015.6,1012.1,0.186,2.41,5.5,33.5,12.75,18.299999999999997,32,3.0,0.6831082278251328,1,3.3999999999999773,1.4638460470122567,Moderate Drizzle 🌧
2018-10-05,2018,10,5,24.9,14.6,42025.97,36836.41,0,21,11.6,93,44,0.0,0.0,27.4,10.1,1.6,1018.1,1015.2,0.187,3.36,10.299999999999999,17.299999999999997,9.05,14.9,49,5.200000000000001,0.8765154022619823,0,3.0,1.1408502932209403,Mainly Clear 🌤
2018-10-06,2018,10,6,28.4,17.9,41892.22,36665.35,0,21,12.4,87,37,0.0,0.0,26.6,13.0,6.8,1019.0,1015.1,0.185,4.08,10.5,13.600000000000001,11.5,9.399999999999999,50,4.200000000000001,0.875230532065381,0,3.800000000000068,1.1425249581700934,Mainly Clear 🌤
2018-10-07,2018,10,7,25.1,18.6,41759.06,36497.24,0,37,14.2,87,61,0.0,0.0,28.1,10.4,4.5,1016.4,1013.4,0.182,3.5,6.5,17.700000000000003,10.7,12.399999999999999,26,6.100000000000001,0.8739957269153089,0,3.0,1.144139005058874,Mainly Clear 🌤
2018-10-08,2018,10,8,27.6,18.2,41626.58,36216.12,1,99,16.3,90,59,0.1,1.0,36.0,10.8,3.8,1016.1,1013.9,0.179,3.4,9.400000000000002,25.2,12.35,17.099999999999998,31,4.599999999999998,0.8700239126058399,1,2.2000000000000455,1.149361959206033,Light Drizzle 🌦
2018-10-09,2018,10,9,27.0,20.0,41494.88,32400.0,1,100,17.0,95,59,0.4,1.0,34.6,6.1,2.7,1017.4,1015.1,0.176,2.84,7.0,28.5,11.4,17.400000000000002,36,4.0,0.7808192239620889,1,2.2999999999999545,1.28066664609117,Light Drizzle 🌦
2018-10-10,2018,10,10,26.8,21.8,41364.05,36000.0,1,98,16.4,88,53,0.0,0.0,36.7,14.8,7.9,1017.9,1015.9,0.173,3.69,5.0,21.900000000000002,14.399999999999999,12.999999999999998,35,3.900000000000002,0.8703209671199991,0,2.0,1.1489694730701925,Cloudy ☁️
2018-10-11,2018,10,11,27.0,21.2,41234.02,34482.76,18,100,17.0,88,55,0.8,3.0,36.4,11.9,6.1,1018.3,1015.9,0.172,3.06,5.800000000000001,24.5,13.2,14.200000000000001,33,3.3999999999999986,0.8362696627687527,1,2.3999999999999773,1.19575185536612,Light Drizzle 🌦
2018-10-12,2018,10,12,26.2,20.1,41103.83,36000.0,8,72,17.0,92,63,0.0,0.0,32.8,6.1,1.6,1020.5,1017.8,0.171,2.99,6.099999999999998,26.699999999999996,10.600000000000001,18.0,29,4.399999999999999,0.8758307924103422,0,2.7000000000000455,1.141741340518319,Partly Cloudy ⛅
2018-10-13,2018,10,13,22.0,18.5,40973.35,28800.0,1,100,17.0,95,63,1.9,5.0,33.5,12.2,2.4,1020.1,1015.7,0.175,1.88,3.5,21.3,11.1,17.400000000000002,32,2.5,0.7028959067296182,1,4.400000000000091,1.4226363667928197,Light Rain 🌦
2018-10-14,2018,10,14,22.3,18.6,40842.68,30537.0,7,100,16.7,93,63,1.9,5.0,33.5,9.4,4.9,1015.5,1011.7,0.188,2.33,3.6999999999999993,24.1,11.5,13.200000000000001,30,1.6999999999999993,0.7476737569620798,1,3.800000000000068,1.3374379461654333,Light Rain 🌦
2018-10-15,2018,10,15,27.7,17.3,40711.92,34699.43,1,98,16.1,94,50,0.0,0.0,30.6,7.9,3.5,1013.5,1011.0,0.186,3.4,10.399999999999999,22.700000000000003,10.7,14.399999999999999,44,2.3999999999999986,0.8523162258129806,0,2.3999999999999773,1.1732396399698792,Cloudy ☁️
2018-10-16,2018,10,16,25.4,19.8,40581.18,34786.66,14,100,15.4,95,63,1.9,5.0,32.4,10.4,3.4,1015.3,1012.7,0.185,2.36,5.599999999999998,22.0,9.75,12.700000000000001,32,5.799999999999999,0.85721164342683,1,2.6000000000000227,1.1665395142990358,Moderate Drizzle 🌧
2018-10-17,2018,10,17,25.2,19.5,40450.54,28800.0,18,100,17.0,95,63,1.9,5.0,53.3,9.0,4.0,1014.3,1007.5,0.192,2.18,5.699999999999999,44.3,17.05,26.1,32,3.6000000000000014,0.7119806064393701,1,6.7999999999999545,1.4044838720877748,Moderate Rain 🌧
2018-10-18,2018,10,18,24.0,18.3,40320.13,35225.67,0,100,15.1,95,63,1.9,5.0,53.3,15.1,5.2,1012.7,1007.5,0.205,2.81,5.699999999999999,38.199999999999996,17.650000000000002,24.900000000000002,32,5.6,0.8736497129349533,1,5.199999999999932,1.1445910158411225,Heavy Rain 🌧
2018-10-19,2018,10,19,23.8,18.0,40190.04,36000.0,0,88,15.1,93,63,0.0,0.0,26.3,9.0,5.0,1016.1,1007.7,0.207,2.91,5.800000000000001,17.3,9.6,9.2,30,3.4000000000000004,0.8957443187416584,0,8.400000000000091,1.1163589900280548,Cloudy ☁️
