date,cloud_cover_max (%),cloud_cover_min (%),dew_point_2m_max (°C),dew_point_2m_min (°C),relative_humidity_2m_max (%),relative_humidity_2m_min (%),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
2019-12-18,100,0,14.9,9.5,94,67,13.7,6.4
2019-12-19,97,1,11.7,8.0,97,53,6.5,2.3
2019-12-20,100,0,8.6,4.2,85,39,9.4,5.5
2019-12-21,100,24,7.0,1.9,50,35,29.5,17.1
2019-12-22,43,0,10.6,3.9,68,43,16.6,9.4
2019-12-23,37,0,10.2,2.8,67,40,25.9,13.3
2019-12-24,73,0,9.9,6.8,75,48,28.4,16.9
2019-12-25,47,0,9.1,5.7,66,43,25.2,12.6
2019-12-26,90,0,10.8,7.3,71,47,19.4,9.9
2019-12-27,97,0,10.5,8.3,80,50,18.0,11.0
2019-12-28,63,12,10.9,7.9,83,64,27.0,15.6
2019-12-29,92,13,6.6,2.7,73,47,40.7,23.4
2019-12-30,100,29,7.2,3.4,83,54,44.3,21.6
2019-12-31,79,1,6.1,1.7,77,50,38.9,15.5
2020-01-01,100,14,7.1,4.9,77,56,28.4,15.3
2020-01-02,56,0,9.4,7.6,85,62,16.9,9.7
2020-01-03,40,0,9.4,7.0,90,63,11.5,6.1
2020-01-04,100,0,9.4,7.8,91,64,11.5,6.5
2020-01-05,68,2,10.3,7.2,83,64,22.7,13.3
2020-01-06,81,12,10.4,4.6,86,52,32.4,18.4
2020-01-07,74,1,8.6,5.0,85,57,16.9,10.0
2020-01-08,100,28,10.9,6.8,95,70,5.0,2.3
2020-01-09,75,3,10.6,8.5,94,61,3.6,2.7
2020-01-10,86,24,11.9,8.1,97,78,6.8,1.6
2020-01-11,100,31,10.6,6.6,92,69,13.0,7.6
2020-01-12,96,31,10.2,8.6,93,73,25.6,12.3
2020-01-13,96,37,10.8,8.8,93,78,27.4,16.8
2020-01-14,89,0,10.6,7.7,90,73,11.2,6.7
2020-01-15,56,0,11.4,5.7,97,77,9.0,2.3
2020-01-16,100,2,11.5,5.8,99,82,5.8,3.4
2020-01-17,64,6,9.6,6.7,97,63,8.6,4.5
2020-01-18,89,0,9.3,6.3,85,57,13.3,8.4
2020-01-19,100,0,8.7,4.8,94,45,9.7,4.4
2020-01-20,93,1,11.9,8.0,86,69,16.9,9.5
2020-01-21,100,0,11.8,10.1,81,63,51.5,31.2
2020-01-22,99,4,11.9,10.0,84,64,29.9,17.6
2020-01-23,84,0,12.5,11.3,92,68,22.0,12.7
2020-01-24,54,0,13.8,9.7,97,64,8.6,5.2
2020-01-25,100,36,13.4,9.3,100,83,2.9,1.6
2020-01-26,100,5,11.3,5.3,99,50,6.1,3.6
2020-01-27,53,0,11.0,8.9,88,65,8.3,4.3
2020-01-28,88,0,10.9,4.8,91,38,12.2,6.4
2020-01-29,96,0,11.2,5.7,88,49,9.7,2.6
2020-01-30,100,0,11.5,8.3,89,59,9.4,4.1
2020-01-31,100,1,14.1,10.6,95,62,7.6,1.6
2020-02-01,100,3,12.9,10.0,93,64,5.0,0.8
2020-02-02,36,0,12.0,8.9,87,58,10.8,6.2
2020-02-03,44,0,11.9,8.9,81,48,12.6,8.0
2020-02-04,72,0,11.5,8.7,73,43,17.3,6.6
2020-02-05,87,0,10.4,-2.0,80,30,45.7,26.3
2020-02-06,100,9,6.3,1.2,72,44,42.8,22.1
2020-02-07,99,0,7.4,3.8,81,53,17.3,5.4
2020-02-08,96,0,8.6,2.2,90,43,9.0,4.0
2020-02-09,100,0,11.4,5.6,100,42,5.8,3.9
2020-02-10,95,0,10.8,5.1,97,42,11.9,2.2
2020-02-11,74,0,9.8,5.9,83,33,6.8,5.4
2020-02-12,99,0,10.9,6.1,82,55,8.3,5.4
2020-02-13,100,0,11.3,7.7,89,45,5.0,4.0
2020-02-14,90,0,11.7,8.5,91,56,9.4,6.4
2020-02-15,54,0,11.5,10.0,88,64,8.3,4.6
2020-02-16,71,0,11.4,8.7,98,68,6.8,2.2
2020-02-17,100,0,10.3,7.1,99,63,6.5,1.9
2020-02-18,53,0,11.0,6.4,95,64,10.1,4.0
2020-02-19,80,0,10.6,6.2,84,46,22.0,12.7
2020-02-20,60,0,10.1,6.2,78,49,25.9,12.0
2020-02-21,55,0,10.6,7.8,89,59,7.6,4.4
2020-02-22,93,0,10.3,7.0,84,53,15.5,9.7
2020-02-23,31,0,10.7,6.2,94,54,8.3,4.5
2020-02-24,9,0,11.3,6.2,93,53,9.0,4.1
2020-02-25,100,0,13.6,7.3,93,49,5.4,0.0
2020-02-26,92,0,13.2,4.9,94,44,8.6,5.7
2020-02-27,87,0,10.6,6.1,83,48,15.1,6.8
2020-02-28,5,0,11.2,3.0,90,30,9.7,4.7
2020-02-29,99,0,12.9,2.8,96,36,3.2,1.1
2020-03-01,100,0,12.3,1.9,77,36,9.4,2.2
2020-03-02,100,0,14.4,3.2,90,25,8.3,4.4
2020-03-03,100,0,12.8,0.8,87,32,8.6,5.1
2020-03-04,100,2,8.7,3.7,71,40,24.8,15.5
2020-03-05,87,0,11.8,4.3,68,48,16.2,3.6
2020-03-06,100,0,11.8,6.6,86,58,11.2,6.1
2020-03-07,98,0,10.9,2.4,91,41,8.6,5.1
2020-03-08,53,1,7.6,4.5,79,47,30.6,17.6
2020-03-09,100,0,10.6,5.5,91,47,11.9,6.6
2020-03-10,100,1,9.6,5.5,82,60,33.1,18.5
2020-03-11,87,5,11.9,8.8,91,71,6.1,3.1
2020-03-12,15,0,12.6,9.0,97,60,6.8,2.6
2020-03-13,99,0,11.7,6.2,81,27,12.2,5.2
2020-03-14,44,0,13.6,6.4,86,59,10.8,3.7
2020-03-15,87,0,12.8,8.7,88,61,17.6,10.5
2020-03-16,83,0,13.5,10.3,97,58,4.0,0.5
2020-03-17,100,2,12.7,10.5,84,68,27.7,16.5
2020-03-18,100,12,11.4,10.4,84,69,20.9,10.1
2020-03-19,78,2,11.9,9.8,88,65,15.8,8.7
2020-03-20,92,0,12.6,9.6,91,57,19.4,11.4
2020-03-21,100,2,13.1,11.7,87,71,29.2,16.9
2020-03-22,100,11,12.9,12.4,91,79,13.0,7.6
2020-03-23,98,0,12.5,10.9,95,70,14.0,7.8
2020-03-24,100,1,12.0,11.0,89,74,12.6,6.1
2020-03-25,100,1,12.5,4.7,94,67,15.5,5.4
2020-03-26,32,0,6.7,-0.2,78,36,12.2,4.1
2020-03-27,100,0,9.7,3.4,88,44,6.8,1.5
2020-03-28,100,3,12.3,7.8,94,58,7.6,2.9
2020-03-29,100,55,11.8,9.5,92,80,13.0,6.4
2020-03-30,100,0,10.8,8.8,92,66,6.1,0.7
2020-03-31,99,0,13.1,7.2,96,49,8.6,5.1
2020-04-01,97,0,14.9,8.8,87,69,14.0,6.7
2020-04-02,100,36,13.9,9.9,88,75,18.7,10.2
2020-04-03,100,34,13.0,9.1,92,78,26.6,13.9
2020-04-04,99,0,10.6,8.6,82,61,33.8,18.4
2020-04-05,72,0,11.7,7.9,90,56,3.6,1.6
2020-04-06,55,0,11.4,7.9,95,57,8.6,5.4
2020-04-07,20,0,13.3,9.9,94,64,9.7,5.9
2020-04-08,100,1,13.5,11.3,100,69,6.8,2.6
2020-04-09,62,1,13.5,9.8,96,62,8.6,2.6
2020-04-10,100,32,13.3,10.6,87,60,6.8,3.8
2020-04-11,100,0,13.8,11.5,94,62,6.8,4.7
2020-04-12,100,0,14.9,11.0,99,64,5.8,0.4
2020-04-13,100,0,13.2,10.8,94,60,12.2,5.7
2020-04-14,100,0,15.3,12.1,87,63,7.9,1.1
2020-04-15,100,1,15.0,13.3,92,68,13.3,5.8
2020-04-16,100,17,16.3,14.5,97,70,7.2,5.3
2020-04-17,100,0,17.5,15.4,96,57,15.8,8.8
2020-04-18,100,0,17.5,15.3,92,57,14.0,4.8
2020-04-19,100,2,16.1,13.4,97,55,9.0,5.1
2020-04-20,100,5,15.9,13.2,88,51,6.8,3.4
2020-04-21,100,1,14.5,9.3,79,37,17.6,8.0
2020-04-22,100,0,14.4,11.2,89,65,21.6,11.1
2020-04-23,100,2,14.7,11.9,92,62,13.7,6.5
2020-04-24,100,5,15.4,13.5,98,73,7.2,1.8
2020-04-25,100,0,16.2,12.3,97,45,9.0,4.7
2020-04-26,97,9,16.2,15.2,95,77,6.8,1.3
2020-04-27,85,6,16.4,15.1,95,68,5.8,4.0
2020-04-28,52,0,16.1,12.9,93,49,13.7,4.0
2020-04-29,100,0,16.4,13.7,93,72,4.3,1.1
2020-04-30,52,0,15.2,8.2,96,40,8.3,3.7
2020-05-01,72,0,16.5,8.0,91,35,6.8,2.1
2020-05-02,95,0,16.8,10.0,90,39,5.4,2.0
2020-05-03,54,0,15.4,11.9,73,44,19.8,11.5
2020-05-04,96,11,16.3,11.5,82,45,12.2,5.9
2020-05-05,87,0,17.0,10.1,94,27,12.2,6.4
2020-05-06,57,0,18.2,14.0,88,43,9.4,5.4
2020-05-07,95,0,16.4,15.6,86,67,22.0,12.1
2020-05-08,96,2,17.0,11.5,92,46,17.3,9.9
2020-05-09,100,15,16.9,14.6,89,57,14.4,5.1
2020-05-10,100,0,17.8,16.1,91,62,12.2,3.3
2020-05-11,99,22,16.8,11.2,82,50,23.8,13.7
2020-05-12,96,0,16.3,7.9,91,28,5.4,1.4
2020-05-13,100,29,17.4,13.3,75,32,9.7,2.4
2020-05-14,99,50,17.8,-0.4,92,8,7.6,4.4
2020-05-15,98,20,16.8,11.7,80,51,16.2,9.7
2020-05-16,100,28,18.4,7.6,93,17,4.3,1.4
2020-05-17,100,24,18.0,15.8,85,66,37.4,19.5
2020-05-18,87,0,15.8,12.7,82,48,38.9,21.4
2020-05-19,100,0,14.5,9.2,76,38,20.2,2.3
2020-05-20,61,0,14.6,7.9,66,28,10.8,3.2
2020-05-21,13,0,14.9,9.9,69,47,25.9,15.3
2020-05-22,0,0,16.0,11.7,85,48,6.8,4.1
2020-05-23,0,0,16.4,12.2,94,47,6.5,0.7
2020-05-24,100,0,15.7,6.4,91,23,13.0,5.9
2020-05-25,93,0,16.8,12.5,84,54,5.0,2.8
2020-05-26,38,0,17.1,14.2,88,56,4.7,3.3
2020-05-27,14,0,17.3,11.3,86,46,17.3,8.2
2020-05-28,16,0,16.3,11.1,82,50,14.4,8.5
2020-05-29,56,0,16.5,9.4,84,34,15.5,7.3
2020-05-30,42,0,19.2,16.0,91,62,7.6,2.3
2020-05-31,37,0,18.5,12.7,93,50,22.0,9.3
2020-06-01,100,12,16.9,11.6,87,48,7.2,3.7
2020-06-02,80,0,16.9,11.0,89,44,4.0,2.2
2020-06-03,55,0,17.7,13.6,95,52,5.0,1.6
2020-06-04,76,0,19.5,14.0,91,34,12.6,7.2
2020-06-05,65,0,20.0,10.7,89,35,23.8,15.9
2020-06-06,100,0,18.6,6.8,81,29,16.2,8.3
2020-06-07,100,0,19.0,12.2,92,30,18.4,6.9
2020-06-08,99,0,18.3,13.7,81,47,6.8,2.7
2020-06-09,62,1,18.5,14.7,85,51,12.6,4.7
2020-06-10,84,0,15.4,10.4,75,44,15.5,6.2
2020-06-11,83,0,17.6,13.7,92,45,8.3,3.0
2020-06-12,89,0,19.0,16.4,94,42,6.5,3.7
2020-06-13,89,0,19.8,16.4,86,53,7.9,2.8
2020-06-14,51,0,19.5,13.1,89,45,41.0,21.7
2020-06-15,11,0,15.1,11.7,73,40,17.3,6.1
2020-06-16,27,0,16.3,6.7,71,27,10.1,5.8
2020-06-17,99,0,18.9,15.3,87,48,4.3,1.1
2020-06-18,45,0,19.5,15.3,90,52,10.8,4.9
2020-06-19,7,0,20.4,17.3,93,50,7.2,4.4
2020-06-20,2,0,18.5,12.1,80,36,31.7,18.4
2020-06-21,26,0,15.5,11.7,59,40,9.0,3.6
2020-06-22,7,0,17.9,11.7,70,41,29.5,17.1
2020-06-23,6,0,18.0,11.9,81,36,10.4,4.9
2020-06-24,0,0,16.8,12.4,73,34,9.7,2.1
2020-06-25,23,0,18.5,13.5,76,30,16.6,8.8
2020-06-26,44,0,20.0,16.8,77,35,10.1,5.4
2020-06-27,92,0,22.1,20.2,92,64,14.0,4.3
2020-06-28,78,0,22.5,18.5,96,61,12.6,5.8
2020-06-29,30,0,21.2,18.2,90,57,8.3,1.8
2020-06-30,73,0,21.5,14.1,97,38,3.6,1.0
2020-07-01,2,0,20.3,15.2,82,34,5.8,1.1
2020-07-02,0,0,22.3,14.8,85,42,9.7,6.4
2020-07-03,84,0,22.6,13.1,93,32,5.8,1.8
2020-07-04,0,0,19.4,13.7,67,38,34.2,19.7
2020-07-05,1,0,19.3,15.2,70,46,33.1,17.2
2020-07-06,5,0,21.0,14.9,76,42,15.5,9.5
2020-07-07,1,0,18.0,12.5,68,31,20.9,10.8
2020-07-08,0,0,19.5,13.9,79,46,14.0,7.6
2020-07-09,2,0,20.5,17.8,91,58,5.8,1.0
2020-07-10,29,0,21.4,15.6,93,49,4.7,2.3
2020-07-11,21,0,21.0,17.3,95,52,5.4,2.5
2020-07-12,4,0,21.8,18.1,94,52,7.9,2.3
2020-07-13,65,0,22.5,14.3,96,37,5.4,2.2
2020-07-14,54,0,23.2,18.1,93,52,6.1,3.0
2020-07-15,68,0,22.8,20.4,94,59,3.6,1.8
2020-07-16,36,0,22.0,14.6,84,43,16.2,9.0
2020-07-17,82,0,18.9,15.5,70,44,24.8,11.5
2020-07-18,66,0,19.6,16.5,78,49,16.6,8.3
2020-07-19,31,0,20.8,15.1,84,46,10.8,3.6
2020-07-20,17,0,21.5,15.3,91,47,10.8,3.2
2020-07-21,0,0,20.8,17.0,93,52,5.4,2.4
2020-07-22,0,0,21.7,15.4,98,45,6.8,2.3
2020-07-23,0,0,21.7,13.8,96,37,6.1,3.5
2020-07-24,60,0,23.3,10.5,82,25,8.6,3.8
2020-07-25,36,0,23.7,14.6,87,35,7.2,2.9
2020-07-26,6,0,22.8,13.9,96,36,4.0,1.3
2020-07-27,0,0,22.6,14.8,91,38,5.4,3.4
2020-07-28,0,0,22.1,16.5,89,39,4.3,1.8
2020-07-29,0,0,21.7,13.0,90,29,9.7,4.1
2020-07-30,0,0,21.3,12.5,74,29,8.6,1.5
2020-07-31,0,0,21.6,11.7,86,27,10.1,2.3
2020-08-01,1,0,19.6,6.7,66,14,10.8,3.7
2020-08-02,7,0,24.5,9.8,89,29,11.2,3.1
2020-08-03,27,0,24.6,20.6,91,50,7.2,2.3
2020-08-04,100,3,23.8,15.2,83,43,5.4,1.1
2020-08-05,32,0,17.3,12.1,58,33,31.3,15.4
2020-08-06,24,0,19.8,15.4,69,44,19.1,10.5
2020-08-07,4,0,20.7,13.4,80,37,4.3,1.1
2020-08-08,9,0,21.7,16.4,87,44,6.5,4.0
2020-08-09,25,0,22.6,17.4,79,45,20.9,12.4
2020-08-10,22,0,23.5,19.8,87,56,12.6,4.7
2020-08-11,100,0,23.7,18.1,100,45,4.0,1.6
2020-08-12,12,0,23.0,18.6,95,43,10.4,5.8
2020-08-13,40,0,23.4,18.5,94,38,12.2,6.5
2020-08-14,99,0,20.1,9.4,65,16,12.6,1.3
2020-08-15,93,0,22.7,17.0,70,47,8.3,3.4
2020-08-16,86,0,24.3,9.5,78,15,13.0,4.5
2020-08-17,97,1,24.6,22.2,88,58,12.2,2.2
2020-08-18,31,0,24.0,20.4,91,56,6.8,4.7
2020-08-19,89,0,23.8,15.6,85,40,8.6,3.2
2020-08-20,100,0,24.6,15.9,100,36,2.9,1.5
2020-08-21,20,0,24.4,20.7,94,48,10.4,6.0
2020-08-22,2,0,23.9,17.6,93,37,10.1,6.1
2020-08-23,13,0,24.9,19.3,91,49,8.3,5.8
2020-08-24,1,0,21.3,13.9,71,33,29.5,14.5
2020-08-25,0,0,20.3,14.8,73,38,21.2,12.6
2020-08-26,0,0,23.4,18.3,86,52,5.8,2.3
2020-08-27,24,0,24.0,16.0,99,41,3.2,0.5
2020-08-28,0,0,21.5,15.7,94,36,7.9,1.0
2020-08-29,45,0,22.7,14.6,88,25,25.9,15.9
2020-08-30,39,0,25.5,16.6,89,30,10.4,5.8
2020-08-31,76,0,25.6,15.3,94,26,9.4,4.9
2020-09-01,100,0,18.1,14.1,68,44,23.4,7.5
2020-09-02,100,33,20.8,16.5,89,61,6.8,3.2
2020-09-03,100,1,20.8,18.0,79,63,12.6,6.9
2020-09-04,74,4,22.4,19.0,87,62,20.2,11.2
2020-09-05,100,39,23.3,21.0,96,82,7.6,2.5
2020-09-06,100,23,22.8,20.5,97,84,6.5,3.0
2020-09-07,97,0,22.1,19.8,92,67,15.1,5.1
2020-09-08,72,0,23.4,21.9,92,74,7.6,5.4
2020-09-09,67,1,24.6,22.9,95,78,9.4,5.4
2020-09-10,100,7,23.9,20.2,100,66,5.4,2.7
2020-09-11,100,4,21.1,19.1,92,67,6.5,4.0
2020-09-12,75,3,20.9,19.4,93,65,5.8,0.4
2020-09-13,100,16,21.3,19.9,92,78,16.2,7.6
2020-09-14,100,51,21.4,20.1,94,84,28.1,12.5
2020-09-15,100,0,22.0,18.2,94,66,22.7,13.1
2020-09-16,33,0,21.4,18.3,86,55,22.3,12.2
2020-09-17,33,0,22.2,18.5,91,57,6.1,1.5
2020-09-18,86,0,22.5,18.7,96,57,5.8,1.5
2020-09-19,52,0,22.8,20.2,96,65,6.5,0.7
2020-09-20,94,2,25.6,20.8,94,55,7.2,2.5
2020-09-21,100,1,23.8,22.3,97,73,3.2,1.5
2020-09-22,100,28,24.0,21.2,96,74,4.7,0.4
2020-09-23,100,8,24.6,22.6,98,85,6.1,2.7
2020-09-24,76,0,24.2,20.3,99,53,6.1,0.8
2020-09-25,94,0,23.9,17.6,95,46,3.6,0.4
2020-09-26,100,1,17.1,11.2,76,45,16.9,7.9
2020-09-27,91,0,16.2,12.8,86,37,9.7,4.8
2020-09-28,33,0,18.0,10.6,78,43,11.9,1.6
2020-09-29,79,0,19.1,16.4,92,63,7.2,0.5
2020-09-30,98,0,22.0,17.0,92,40,12.6,5.9
2020-10-01,100,27,21.1,17.4,86,66,21.6,10.7
2020-10-02,35,0,22.3,15.8,91,45,4.0,2.2
2020-10-03,94,0,21.3,12.5,91,43,11.5,6.0
2020-10-04,86,0,19.4,14.2,85,60,14.8,8.0
2020-10-05,100,53,20.4,14.8,90,53,9.7,5.0
2020-10-06,49,0,17.4,12.0,76,47,35.3,19.8
2020-10-07,99,0,18.0,13.5,86,53,5.0,2.6
2020-10-08,100,0,17.2,13.7,80,51,15.8,9.4
2020-10-09,65,0,16.6,14.5,88,59,9.7,6.1
2020-10-10,0,0,17.7,15.1,95,55,8.6,3.5
2020-10-11,100,0,18.8,12.8,94,63,5.4,3.7
2020-10-12,100,0,14.1,7.7,84,46,32.0,16.0
2020-10-13,98,0,13.2,7.2,70,44,6.5,3.3
2020-10-14,95,0,8.2,5.9,60,34,19.8,11.0
2020-10-15,70,0,15.0,6.4,69,41,15.1,6.4
2020-10-16,99,0,14.1,11.2,81,52,15.5,7.9
2020-10-17,50,0,14.0,9.5,85,49,11.9,6.8
2020-10-18,54,8,14.3,9.8,90,44,7.9,1.9
2020-10-19,31,0,15.3,13.0,87,61,10.8,6.1
2020-10-20,90,0,15.8,12.2,90,46,9.0,5.2
2020-10-21,10,0,15.3,11.9,88,46,14.4,8.7
2020-10-22,26,0,17.5,14.5,88,53,13.0,7.6
2020-10-23,38,0,19.3,15.8,95,56,6.8,5.1
2020-10-24,100,0,19.3,15.5,94,65,6.5,4.5
2020-10-25,100,0,16.0,12.3,82,54,14.8,4.3
2020-10-26,22,0,16.2,12.2,91,43,11.9,7.1
2020-10-27,100,2,14.4,7.0,75,41,33.8,19.0
2020-10-28,69,0,12.6,9.9,71,51,28.1,15.0
2020-10-29,94,0,14.9,12.0,82,53,7.6,2.9
2020-10-30,91,0,15.3,12.9,89,57,10.4,4.0
2020-10-31,59,1,16.0,14.0,88,66,9.4,6.2
2020-11-01,73,0,16.0,14.4,94,67,7.6,0.8
2020-11-02,100,0,16.7,14.0,98,62,8.3,2.3
2020-11-03,90,0,17.4,11.2,94,40,17.3,5.9
2020-11-04,100,0,16.8,12.0,92,43,9.0,4.7
2020-11-05,100,0,20.1,14.8,96,56,4.7,1.5
2020-11-06,100,0,18.7,15.8,99,74,7.2,4.1
2020-11-07,70,0,16.2,14.6,95,65,5.0,2.4
2020-11-08,39,0,16.6,14.4,93,57,11.2,4.4
2020-11-09,100,0,17.8,14.7,98,72,3.2,0.5
2020-11-10,100,2,17.0,14.2,100,74,3.6,2.3
2020-11-11,47,0,16.5,13.7,97,63,6.1,3.9
2020-11-12,100,0,16.2,13.8,99,61,5.8,0.5
2020-11-13,94,0,14.2,9.2,88,38,18.0,8.5
2020-11-14,47,0,12.5,5.2,75,29,19.8,11.8
2020-11-15,99,2,16.2,8.7,87,48,7.9,1.1
2020-11-16,97,0,17.2,13.6,90,59,14.0,4.4
2020-11-17,98,2,14.1,8.1,86,41,11.9,6.6
2020-11-18,94,27,15.7,13.4,88,69,27.7,14.0
2020-11-19,100,5,16.9,14.1,92,74,23.4,13.2
2020-11-20,100,0,13.9,7.9,84,42,27.4,16.2
2020-11-21,92,1,12.2,6.7,87,60,30.6,17.6
2020-11-22,99,66,14.0,12.3,93,80,18.7,7.0
2020-11-23,100,30,15.1,12.2,93,69,14.8,6.3
2020-11-24,100,16,15.4,13.2,93,80,28.4,15.2
2020-11-25,93,0,13.9,12.1,93,72,12.2,0.4
2020-11-26,97,0,15.0,10.3,98,58,11.5,5.9
2020-11-27,99,13,15.9,12.6,96,69,11.2,5.5
2020-11-28,99,0,14.5,6.4,80,42,40.7,22.9
2020-11-29,100,0,12.4,5.8,85,49,31.0,18.6
2020-11-30,28,0,13.5,12.3,86,67,18.0,9.2
2020-12-01,99,0,13.7,10.7,92,65,11.2,2.3
2020-12-02,93,0,10.6,6.6,82,48,17.6,10.9
2020-12-03,100,0,12.4,6.4,89,53,22.3,4.7
2020-12-04,88,0,7.9,4.1,80,44,14.8,8.3
2020-12-05,96,0,12.5,5.1,86,41,18.7,10.7
2020-12-06,98,0,12.0,2.6,88,43,15.5,8.0
2020-12-07,50,0,6.1,2.3,68,43,15.5,8.2
2020-12-08,91,0,7.0,3.0,68,44,29.9,17.6
2020-12-09,100,0,7.5,3.1,67,42,21.6,10.3
2020-12-10,100,0,5.3,2.3,74,46,21.2,12.1
2020-12-11,100,0,9.2,4.1,76,53,9.0,5.7
2020-12-12,100,7,12.4,8.4,88,60,20.5,10.2
2020-12-13,29,0,8.4,5.2,70,46,34.9,20.2
2020-12-14,74,0,10.3,6.7,87,60,8.3,4.3
2020-12-15,99,0,10.5,6.2,93,66,4.7,1.8
2020-12-16,97,0,14.1,10.3,97,74,9.4,5.4
2020-12-17,100,76,15.0,10.2,99,74,9.7,3.8
2020-12-18,100,32,14.7,13.6,91,74,15.5,9.2
2020-12-19,99,33,14.5,11.5,91,68,11.9,6.7
2020-12-20,100,14,13.6,11.6,95,73,10.8,1.1
2020-12-21,100,32,13.8,11.7,93,80,24.8,14.7
2020-12-22,79,11,13.6,11.6,92,76,19.4,10.1
2020-12-23,5,0,12.1,9.3,94,65,11.2,4.0
2020-12-24,11,0,12.0,7.9,90,59,5.8,1.1
2020-12-25,93,0,11.1,6.8,92,61,7.6,2.8
2020-12-26,100,1,11.1,3.7,87,68,18.4,10.7
2020-12-27,48,0,5.7,3.7,83,52,11.9,7.2
2020-12-28,79,0,3.8,-0.7,79,40,16.9,9.4
2020-12-29,6,0,6.8,-0.4,58,46,23.4,14.0
2020-12-30,44,0,5.6,2.8,74,40,13.7,5.4
2020-12-31,7,0,6.5,3.2,76,49,4.7,1.0
2021-01-01,0,0,2.9,0.4,69,42,21.6,12.6
2021-01-02,42,0,3.7,-0.3,62,35,11.2,5.9
2021-01-03,99,0,3.9,-0.1,68,41,15.8,9.3
2021-01-04,0,0,4.1,-1.9,68,37,10.1,6.7
2021-01-05,100,0,-0.1,-2.7,58,32,27.4,16.6
2021-01-06,89,1,3.8,-2.2,53,38,22.7,12.9
2021-01-07,95,0,4.6,0.2,68,31,6.8,2.3
2021-01-08,67,0,13.7,3.8,91,43,10.1,7.0
2021-01-09,92,0,12.5,6.1,91,38,10.4,7.3
2021-01-10,100,0,14.1,5.6,91,51,13.3,7.1
2021-01-11,100,8,12.6,8.7,92,72,9.0,4.1
2021-01-12,85,1,9.4,3.8,93,51,16.2,5.9
2021-01-13,100,1,7.5,4.9,72,52,32.4,18.8
2021-01-14,72,0,7.9,6.2,79,52,23.4,14.1
2021-01-15,86,0,7.8,3.4,78,49,23.8,14.4
2021-01-16,100,0,6.9,3.9,75,51,34.9,18.8
2021-01-17,64,0,6.8,2.1,82,46,17.6,10.9
2021-01-18,53,0,7.6,-1.0,80,42,21.2,12.5
2021-01-19,82,0,7.9,4.6,83,53,14.0,3.8
2021-01-20,73,0,7.4,1.4,87,36,25.9,15.3
2021-01-21,100,0,8.2,1.0,76,30,5.4,1.1
2021-01-22,100,0,5.6,-0.2,78,33,6.8,2.0
2021-01-23,100,0,8.0,2.2,76,39,6.8,5.5
2021-01-24,100,1,9.1,1.3,78,36,14.0,6.5
2021-01-25,100,0,11.4,5.6,86,43,9.7,5.9
2021-01-26,100,0,11.4,1.6,89,40,8.3,4.8
2021-01-27,95,32,8.8,3.6,75,44,4.0,2.1
2021-01-28,96,0,13.5,7.9,88,71,6.5,2.5
2021-01-29,94,0,14.1,7.9,86,38,8.6,6.0
2021-01-30,100,0,13.0,6.0,72,30,15.5,6.2
2021-01-31,100,0,12.5,3.1,84,38,23.8,10.7
2021-02-01,98,0,9.4,3.1,72,46,26.3,14.8
2021-02-02,73,0,11.0,7.6,81,53,8.6,4.3
2021-02-03,19,0,11.2,7.9,91,45,9.4,5.9
2021-02-04,100,0,10.2,3.9,68,31,13.0,8.3
2021-02-05,81,0,6.1,3.6,49,27,26.3,15.9
2021-02-06,100,0,9.5,3.9,48,30,23.4,10.0
2021-02-07,100,2,13.1,1.8,89,30,20.2,9.5
2021-02-08,58,0,10.2,4.1,90,34,16.6,6.8
2021-02-09,63,0,8.7,3.3,65,30,14.0,5.8
2021-02-10,96,0,11.0,0.5,76,22,32.8,13.7
2021-02-11,100,0,9.9,6.7,85,49,6.8,4.6
2021-02-12,69,0,12.2,4.7,80,46,10.1,0.8
2021-02-13,100,0,11.3,6.3,82,45,14.8,6.9
2021-02-14,100,43,9.7,0.1,85,50,46.8,26.5
2021-02-15,100,23,2.9,-2.0,67,40,42.8,24.0
2021-02-16,97,0,4.3,-1.2,73,35,15.8,3.9
2021-02-17,0,0,9.0,0.2,82,43,5.4,1.8
2021-02-18,78,0,12.0,8.1,97,73,5.4,4.7
2021-02-19,100,1,10.2,2.3,99,29,10.1,3.8
2021-02-20,96,0,12.9,7.3,90,55,15.8,9.0
2021-02-21,46,0,13.4,6.9,96,70,12.6,3.1
2021-02-22,98,15,12.9,10.8,95,64,13.0,7.7
2021-02-23,100,37,12.7,10.1,91,64,24.1,12.0
2021-02-24,97,0,12.3,8.3,95,63,10.4,6.0
2021-02-25,100,0,11.4,7.5,99,70,4.3,3.0
2021-02-26,100,0,11.6,7.9,100,72,6.8,2.5
2021-02-27,100,0,11.1,7.6,99,60,8.3,2.9
2021-02-28,100,0,11.8,8.6,99,69,6.8,1.8
2021-03-01,67,0,11.7,7.6,98,60,10.4,3.9
2021-03-02,98,16,12.7,10.4,95,68,11.9,6.8
2021-03-03,94,12,11.4,6.5,87,51,20.9,12.9
2021-03-04,97,19,12.1,9.5,88,60,19.4,10.7
2021-03-05,100,0,13.0,11.8,92,74,18.4,8.7
2021-03-06,100,1,13.5,11.0,100,78,9.0,5.4
2021-03-07,100,6,13.3,11.1,100,65,6.8,2.9
2021-03-08,100,11,13.3,11.4,93,70,10.4,5.8
