date,weather_code,temperature_2m_max  (°C),temperature_2m_min  (°C),temperature_2m_mean  (°C),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (mm),precipitation_hours (hour),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
2000-08-18,0.0,38.291,23.091,30.134756,48150.97,44792.43,0.0,0.0,0.0,0.0,21.470612,37.44
2000-08-19,0.0,37.841,24.291,30.4535,48028.46,44597.883,0.0,0.0,0.0,0.0,13.004921,28.44
2000-08-20,3.0,35.491,22.640999,28.50975,47905.473,43928.383,0.0,0.0,0.0,0.0,14.471821,30.599998
2000-08-21,0.0,38.541,21.191,29.943085,47782.09,44219.723,0.0,0.0,0.0,0.0,14.4,30.239998
2000-08-22,0.0,38.391,22.741,30.370165,47658.41,44036.527,0.0,0.0,0.0,0.0,12.371645,26.64
2000-08-23,1.0,39.591,21.091,30.388916,47534.516,43857.508,0.0,0.0,0.0,0.0,15.277749,28.44
2000-08-24,0.0,39.591,22.841,31.120169,47410.49,43566.703,0.0,0.0,0.0,0.0,14.84318,29.519999
2000-08-25,1.0,39.641,22.091,30.768087,47286.29,43399.92,0.0,0.0,0.0,0.0,16.311613,32.399998
2000-08-26,2.0,39.190998,22.390999,30.768082,47161.047,42799.54,0.0,0.0,0.0,0.0,14.007655,28.08
2000-08-27,3.0,34.791,24.791,29.00767,47034.668,42657.098,0.0,0.0,0.0,0.0,18.844202,34.56
2000-08-28,2.0,35.091,23.191,28.418083,46907.26,42623.36,0.0,0.0,0.0,0.0,17.283749,34.2
2000-08-29,1.0,37.391,23.441,29.447248,46778.906,42686.938,0.0,0.0,0.0,0.0,20.3774,37.44
2000-08-30,51.0,40.190998,24.041,31.313921,46649.707,42646.75,0.3,0.3,0.0,1.0,23.132626,42.12
2000-08-31,1.0,33.141,24.691,28.87433,46519.754,42425.21,0.0,0.0,0.0,0.0,19.917469,37.44
2000-09-01,2.0,34.241,20.991,27.116,46389.133,42324.336,0.0,0.0,0.0,0.0,18.511143,36.36
2000-09-02,3.0,32.190998,22.491,26.713919,46257.934,42257.4,0.0,0.0,0.0,0.0,22.077717,41.039997
2000-09-03,3.0,30.341,22.390999,25.957666,46126.25,42236.668,0.0,0.0,0.0,0.0,18.359999,35.64
2000-09-04,3.0,29.191,22.691,25.286835,45994.16,40924.363,0.0,0.0,0.0,0.0,22.55106,43.56
2000-09-05,2.0,28.640999,19.991,24.076416,45861.758,42148.766,0.0,0.0,0.0,0.0,19.586117,33.12
2000-09-06,3.0,29.140999,19.441,24.209747,45729.117,42104.7,0.0,0.0,0.0,0.0,14.386494,27.359999
2000-09-07,53.0,26.541,20.890999,23.157667,45596.332,42060.535,1.8000001,1.8000001,0.0,6.0,33.696075,58.32
2000-09-08,53.0,25.640999,19.541,22.24933,45463.473,40358.14,4.1,4.1,0.0,8.0,37.585102,66.96
2000-09-09,51.0,28.091,20.691,23.868086,45330.625,40502.88,0.3,0.3,0.0,3.0,29.515608,52.92
2000-09-10,0.0,29.041,19.591,24.024336,45197.88,41879.945,0.0,0.0,0.0,0.0,16.267857,31.319998
2000-09-11,2.0,31.241,19.041,24.653496,45065.3,41731.215,0.0,0.0,0.0,0.0,20.966715,39.96
2000-09-12,3.0,31.390999,20.140999,25.65558,44932.977,40910.008,0.0,0.0,0.0,0.0,19.376562,33.839996
2000-09-13,51.0,30.941,21.191,25.982668,44800.984,40773.016,0.6,0.6,0.0,3.0,11.681987,24.84
2000-09-14,51.0,29.441,21.441,25.070166,44669.26,40456.03,0.1,0.1,0.0,1.0,13.009903,27.359999
2000-09-15,1.0,33.041,19.390999,25.991,44536.934,41152.87,0.0,0.0,0.0,0.0,17.654688,31.319998
2000-09-16,0.0,36.241,22.741,28.741,44403.883,41185.21,0.0,0.0,0.0,0.0,18.59845,29.16
2000-09-17,51.0,37.741,21.691,30.166,44270.207,41213.105,0.4,0.4,0.0,2.0,20.176065,36.0
2000-09-18,55.0,38.291,24.041,30.436836,44135.984,39510.32,1.8,1.8,0.0,3.0,21.542923,43.199997
2000-09-19,1.0,35.940998,24.441,29.178497,44001.31,40758.78,0.0,0.0,0.0,0.0,32.283787,56.88
2000-09-20,0.0,28.491,22.341,24.94725,43866.254,40167.344,0.0,0.0,0.0,0.0,28.664682,50.399998
2000-09-21,0.0,27.640999,19.390999,23.265999,43730.918,40192.535,0.0,0.0,0.0,0.0,18.511143,34.2
2000-09-22,1.0,28.691,18.041,23.236832,43595.38,39975.35,0.0,0.0,0.0,0.0,15.683776,31.68
2000-09-23,51.0,28.741,20.241,24.351418,43459.72,34566.95,0.4,0.4,0.0,1.0,15.328561,29.88
2000-09-24,61.0,29.091,21.191,24.230585,43324.023,36457.22,4.6000004,4.6000004,0.0,8.0,13.513193,25.199999
2000-09-25,2.0,26.591,20.191,22.824331,43188.38,38887.84,0.0,0.0,0.0,0.0,16.800856,32.039997
2000-09-26,3.0,27.241,17.091,22.451418,43052.867,38413.867,0.0,0.0,0.0,0.0,15.273505,27.0
2000-09-27,51.0,27.991,20.191,23.749334,42917.574,36278.668,0.4,0.4,0.0,3.0,22.3229,39.239998
2000-09-28,55.0,27.341,21.491,24.00142,42782.582,37514.027,1.1,1.1,0.0,2.0,25.683926,43.56
2000-09-29,3.0,27.041,21.341,23.501417,42647.977,38219.312,0.0,0.0,0.0,0.0,20.598795,36.36
2000-09-30,53.0,26.390999,19.741,22.43683,42513.84,36747.664,1.4,1.4,0.0,2.0,17.477621,32.760002
2000-10-01,51.0,25.691,18.541,21.251417,42380.26,37693.58,1.5,1.5,0.0,8.0,23.051247,40.32
2000-10-02,2.0,23.241,17.140999,19.936834,42247.33,37275.418,0.0,0.0,0.0,0.0,32.783726,62.639996
2000-10-03,51.0,23.941,17.341,20.141,42115.13,37079.7,0.6,0.6,0.0,5.0,27.169865,47.519997
2000-10-04,2.0,24.390999,17.640999,20.713917,41983.594,36401.664,0.0,0.0,0.0,0.0,24.75638,46.44
2000-10-05,3.0,26.591,18.841,22.120169,41851.78,36606.766,0.0,0.0,0.0,0.0,19.453327,37.079998
2000-10-06,3.0,25.390999,17.541,20.986834,41719.566,35750.824,0.0,0.0,0.0,0.0,23.166218,45.0
2000-10-07,3.0,25.441,15.941,20.288916,41587.055,36812.656,0.0,0.0,0.0,0.0,28.357855,48.6
2000-10-08,2.0,26.041,16.341,20.899334,41454.336,36438.598,0.0,0.0,0.0,0.0,23.617756,42.12
2000-10-09,3.0,30.491,15.941,23.451414,41321.5,36080.016,0.0,0.0,0.0,0.0,21.767351,40.68
2000-10-10,3.0,27.191,17.591,22.68892,41188.652,36615.805,0.0,0.0,0.0,0.0,20.304129,34.2
2000-10-11,1.0,33.391,18.140999,25.54933,41055.88,36328.598,0.0,0.0,0.0,0.0,24.795612,41.760002
2000-10-12,3.0,35.091,25.941,29.961836,40923.285,36065.05,0.0,0.0,0.0,0.0,29.548521,53.639996
2000-10-13,51.0,29.241,19.991,24.105583,40790.965,36000.0,1.4000001,1.4000001,0.0,5.0,24.546085,64.799995
2000-10-14,53.0,23.591,14.040999,19.799334,40659.027,36000.0,1.1,1.1,0.0,3.0,15.937878,31.68
2000-10-15,3.0,26.491,15.990999,21.113916,40527.56,36160.883,0.0,0.0,0.0,0.0,17.76081,28.44
2000-10-16,3.0,24.691,16.140999,20.493082,40396.67,36000.0,0.0,0.0,0.0,0.0,17.31746,32.039997
2000-10-17,3.0,23.640999,16.890999,19.705584,40266.47,34053.363,0.0,0.0,0.0,0.0,17.015474,32.039997
2000-10-18,2.0,23.741,15.391,19.199335,40137.055,36000.0,0.0,0.0,0.0,0.0,15.408671,32.399998
2000-10-19,3.0,24.390999,14.391,19.313913,40008.535,36000.0,0.0,0.0,0.0,0.0,16.981165,33.12
2000-10-20,61.0,21.941,18.140999,19.895164,39881.016,6701.601,12.700001,12.700001,0.0,18.0,19.803272,33.12
2000-10-21,61.0,23.140999,18.741,20.630585,39754.617,19803.666,9.8,9.8,0.0,12.0,27.059933,46.079998
2000-10-22,51.0,22.140999,19.541,20.451418,39629.44,26739.375,1.0,1.0,0.0,6.0,29.035288,50.039997
2000-10-23,3.0,23.091,18.791,20.6035,39505.605,33365.195,0.0,0.0,0.0,0.0,24.522314,43.56
2000-10-24,51.0,24.191,18.491,21.036835,39383.066,18007.74,0.5,0.5,0.0,3.0,17.208603,32.760002
2000-10-25,3.0,25.640999,16.941,20.965998,39260.773,36000.0,0.0,0.0,0.0,0.0,9.255571,18.0
2000-10-26,63.0,22.541,16.791,18.801416,39138.6,31176.432,11.8,11.8,0.0,12.0,16.215992,27.359999
2000-10-27,51.0,22.241,16.390999,18.903502,39016.664,35907.46,1.4,1.4,0.0,7.0,17.651016,32.760002
2000-10-28,1.0,21.791,15.591,18.541,38895.08,35778.805,0.0,0.0,0.0,0.0,10.787993,21.96
2000-10-29,51.0,23.390999,14.941,18.682665,38773.96,34697.4,0.2,0.2,0.0,1.0,14.386494,23.4
2000-10-30,3.0,25.140999,16.841,20.195164,38653.434,35522.582,0.0,0.0,0.0,0.0,19.809813,37.079998
2000-10-31,51.0,22.691,15.891,19.207666,38533.617,34371.594,0.2,0.2,0.0,2.0,12.538134,22.68
2000-11-01,53.0,23.441,16.890999,19.632668,38414.617,35268.69,1.6,1.6,0.0,4.0,16.203999,26.28
2000-11-02,0.0,27.091,16.291,20.886833,38296.58,35142.953,0.0,0.0,0.0,0.0,23.34455,40.68
2000-11-03,3.0,22.390999,16.941,19.199335,38179.62,35018.21,0.0,0.0,0.0,0.0,26.220753,47.16
2000-11-04,3.0,21.691,14.891,18.182669,38063.875,26166.668,0.0,0.0,0.0,0.0,14.021525,22.68
2000-11-05,3.0,24.991,16.140999,19.963915,37949.47,34772.273,0.0,0.0,0.0,0.0,30.113304,53.28
2000-11-06,1.0,23.140999,16.241,19.432669,37836.54,34651.375,0.0,0.0,0.0,0.0,24.122686,41.039997
2000-11-07,3.0,22.291,16.991,19.10975,37725.223,26923.723,0.0,0.0,0.0,0.0,14.88242,27.0
2000-11-08,3.0,21.691,15.941,18.674334,37615.652,31470.393,0.0,0.0,0.0,0.0,19.969458,36.719997
2000-11-09,3.0,22.991,16.591,19.368082,37507.977,31299.201,0.0,0.0,0.0,0.0,13.044722,24.84
2000-11-10,3.0,23.691,17.291,19.768087,37402.336,32865.07,0.0,0.0,0.0,0.0,13.513193,25.199999
2000-11-11,3.0,25.140999,17.291,20.074331,37298.883,33127.156,0.0,0.0,0.0,0.0,20.833395,36.719997
2000-11-12,3.0,26.390999,16.191,20.201414,37197.75,33964.785,0.0,0.0,0.0,0.0,22.691425,39.96
2000-11-13,3.0,25.941,16.591,20.201416,37098.934,33840.582,0.0,0.0,0.0,0.0,19.110542,32.399998
2000-11-14,3.0,25.941,17.041,20.316,37001.414,32388.39,0.0,0.0,0.0,0.0,22.427162,42.12
2000-11-15,3.0,24.791,18.741,21.205584,36905.066,33648.645,0.0,0.0,0.0,0.0,32.59939,52.199997
2000-11-16,3.0,19.640999,14.641,17.063917,36810.01,33545.734,0.0,0.0,0.0,0.0,31.688177,61.56
2000-11-17,53.0,16.341,11.490999,13.840999,36716.367,32628.576,3.6,3.6,0.0,10.0,29.882166,58.679996
2000-11-18,3.0,18.741,9.790999,13.607666,36624.25,32918.375,0.0,0.0,0.0,0.0,17.106628,31.68
2000-11-19,0.0,20.091,7.591,13.436831,36533.785,33245.973,0.0,0.0,0.0,0.0,21.273533,34.2
2000-11-20,51.0,20.591,10.990999,15.111835,36445.09,32306.312,0.1,0.1,0.0,1.0,21.924562,37.44
2000-11-21,3.0,18.791,11.540999,14.849332,36358.29,32682.299,0.0,0.0,0.0,0.0,15.646544,29.519999
2000-11-22,3.0,20.890999,10.341,15.126416,36273.516,32962.566,0.0,0.0,0.0,0.0,20.523157,39.6
2000-11-23,61.0,17.491,10.290999,13.390998,36190.89,11145.777,7.1000004,7.1000004,0.0,7.0,22.66857,36.36
2000-11-24,3.0,18.241,9.540999,13.628498,36110.543,28855.48,0.0,0.0,0.0,0.0,18.175545,30.239998
2000-11-25,3.0,21.941,11.290999,16.486832,36032.605,31553.809,0.0,0.0,0.0,0.0,16.311613,28.08
2000-11-26,3.0,22.140999,14.790999,17.966002,35957.207,30095.598,0.0,0.0,0.0,0.0,20.00512,36.36
2000-11-27,3.0,19.991,14.441,17.353498,35884.484,29705.729,0.0,0.0,0.0,0.0,23.565567,41.039997
2000-11-28,3.0,21.441,10.891,15.903501,35814.57,31215.055,0.0,0.0,0.0,0.0,16.862455,28.08
2000-11-29,3.0,20.640999,12.240999,16.355583,35747.598,26485.125,0.0,0.0,0.0,0.0,17.414476,33.12
2000-11-30,51.0,20.091,12.441,15.809749,35683.7,31084.047,0.3,0.3,0.0,1.0,11.709688,20.16
2000-12-01,3.0,20.241,12.391,15.788917,35623.02,30904.979,0.0,0.0,0.0,0.0,10.948973,16.919998
2000-12-02,61.0,18.541,13.141,15.143081,35565.684,30706.72,4.3,4.3,0.0,9.0,25.455843,41.039997
2000-12-03,3.0,18.191,13.141,15.1535,35511.73,29961.736,0.0,0.0,0.0,0.0,37.84283,61.56
2000-12-04,2.0,18.741,13.191,15.378498,35460.508,31067.484,0.0,0.0,0.0,0.0,24.344624,39.6
2000-12-05,3.0,19.241,9.290999,13.634749,35411.918,28001.742,0.0,0.0,0.0,0.0,14.458382,23.759998
2000-12-06,3.0,20.640999,7.191,13.682667,35366.035,30884.494,0.0,0.0,0.0,0.0,14.417988,23.039999
2000-12-07,3.0,23.291,11.591,16.057665,35322.895,31072.672,0.0,0.0,0.0,0.0,16.73516,27.72
2000-12-08,3.0,22.140999,9.341,15.063915,35282.566,30507.584,0.0,0.0,0.0,0.0,11.165805,20.16
2000-12-09,3.0,19.341,14.191,16.101418,35245.098,23363.201,0.0,0.0,0.0,0.0,23.806318,37.44
2000-12-10,3.0,16.941,12.891,14.851414,35210.547,8017.426,0.0,0.0,0.0,0.0,19.694992,36.0
2000-12-11,3.0,18.390999,12.540999,15.034752,35178.957,30732.988,0.0,0.0,0.0,0.0,23.219301,40.68
2000-12-12,3.0,20.941,9.441,14.099332,35150.395,31040.93,0.0,0.0,0.0,0.0,9.957108,20.519999
2000-12-13,1.0,23.241,7.991,14.203498,35124.902,31125.262,0.0,0.0,0.0,0.0,9.659814,17.28
2000-12-14,0.0,21.941,6.741,13.428497,35102.527,31073.584,0.0,0.0,0.0,0.0,9.779817,15.84
2000-12-15,3.0,17.640999,10.091,13.630582,35083.324,29928.215,0.0,0.0,0.0,0.0,16.87398,33.839996
2000-12-16,51.0,17.890999,10.941,13.768082,35067.34,29879.281,0.1,0.1,0.0,1.0,6.763786,18.359999
2000-12-17,1.0,17.691,9.341,12.788917,35054.62,31032.973,0.0,0.0,0.0,0.0,11.720751,25.56
2000-12-18,0.0,18.941,7.3910003,12.432666,35045.21,31101.848,0.0,0.0,0.0,0.0,15.042659,23.759998
2000-12-19,3.0,18.640999,8.740999,13.118083,35039.16,31128.51,0.0,0.0,0.0,0.0,18.374111,33.839996
2000-12-20,63.0,19.191,11.591,14.901416,35036.504,30950.42,6.7,6.7,0.0,7.0,23.1774,42.48
2000-12-21,51.0,16.091,11.240999,13.280582,35037.28,30051.547,0.4,0.4,0.0,3.0,18.328207,32.760002
2000-12-22,3.0,18.291,10.391,13.7389145,35041.543,28646.01,0.0,0.0,0.0,0.0,14.799459,29.519999
2000-12-23,3.0,19.091,6.591,12.984752,35049.324,31206.23,0.0,0.0,0.0,0.0,23.241617,38.16
2000-12-24,51.0,20.640999,11.941,15.251416,35060.703,27731.727,0.3,0.3,0.0,1.0,29.853966,52.199997
2000-12-25,3.0,22.491,10.641,15.830585,35075.633,31277.09,0.0,0.0,0.0,0.0,25.11758,41.399998
2000-12-26,51.0,22.341,13.191,17.480581,35094.05,31316.523,0.70000005,0.70000005,0.0,4.0,25.864943,47.519997
2000-12-27,3.0,17.541,10.341,13.395165,35115.9,31358.049,0.0,0.0,0.0,0.0,29.144442,50.039997
2000-12-28,51.0,18.640999,10.141,13.651416,35141.098,30065.268,0.90000004,0.90000004,0.0,4.0,31.765793,59.76
2000-12-29,3.0,18.691,10.141,14.380581,35169.598,31446.9,0.0,0.0,0.0,0.0,29.69727,53.639996
2000-12-30,53.0,14.240999,10.341,11.601417,35201.316,22509.557,3.2,3.2,0.0,10.0,47.677917,95.03999
2000-12-31,1.0,15.740999,8.591,12.249332,35236.2,31542.672,0.0,0.0,0.0,0.0,36.659946,60.479996
2001-01-01,3.0,17.890999,5.441,10.968083,35274.164,31560.926,0.0,0.0,0.0,0.0,12.7279215,21.96
2001-01-02,3.0,19.441,8.540999,13.4035,35315.145,31644.379,0.0,0.0,0.0,0.0,12.55879,24.84
2001-01-03,3.0,19.741,6.491,12.534748,35359.066,29213.76,0.0,0.0,0.0,0.0,9.107359,16.199999
2001-01-04,3.0,21.491,9.691,14.7597475,35405.863,31751.031,0.0,0.0,0.0,0.0,16.454008,27.0
2001-01-05,3.0,24.091,11.040999,16.505583,35455.46,31805.9,0.0,0.0,0.0,0.0,23.210928,36.36
2001-01-06,3.0,22.491,13.191,16.484749,35507.79,31861.629,0.0,0.0,0.0,0.0,23.667091,40.32
2001-01-07,3.0,15.490999,10.391,12.915999,35562.77,27034.662,0.0,0.0,0.0,0.0,28.227304,49.32
2001-01-08,3.0,16.591,7.191,11.528501,35620.33,31975.17,0.0,0.0,0.0,0.0,15.978486,26.64
2001-01-09,3.0,17.991,8.040999,12.136833,35680.402,32038.99,0.0,0.0,0.0,0.0,23.000591,41.039997
2001-01-10,3.0,17.841,5.491,11.174333,35742.91,32096.6,0.0,0.0,0.0,0.0,15.03835,24.48
2001-01-11,3.0,18.991,9.341,12.924333,35807.78,19759.625,0.0,0.0,0.0,0.0,20.380579,34.56
2001-01-12,3.0,16.691,10.490999,12.73058,35875.06,25007.361,0.0,0.0,0.0,0.0,17.58481,31.68
2001-01-13,51.0,15.941,7.991,11.686832,35945.508,19559.697,1.4000001,1.4000001,0.0,5.0,32.736256,53.28
2001-01-14,51.0,14.290999,10.641,12.468082,36019.145,21587.777,3.6,3.6,0.0,14.0,28.8,48.96
2001-01-15,51.0,16.091,8.391,12.082667,36095.82,32390.592,0.6,0.6,0.0,3.0,12.397806,20.880001
2001-01-16,3.0,16.741,8.490999,12.268085,36175.4,30819.328,0.0,0.0,0.0,0.0,12.682018,21.599998
2001-01-17,3.0,17.341,7.741,12.366,36257.734,32400.0,0.0,0.0,0.0,0.0,15.141414,24.48
2001-01-18,51.0,18.890999,10.391,13.861831,36342.676,32442.266,0.4,0.4,0.0,3.0,25.721743,57.6
2001-01-19,61.0,15.391,8.391,11.518085,36430.086,32163.645,2.2,2.2,0.0,7.0,24.66197,39.96
2001-01-20,51.0,15.790999,10.941,12.647251,36519.832,32400.0,1.4000001,1.4000001,0.0,7.0,32.527744,55.8
2001-01-21,3.0,17.140999,9.040999,12.4535,36611.76,32494.453,0.0,0.0,0.0,0.0,17.81909,31.319998
2001-01-22,3.0,21.291,7.441,13.393083,36705.746,32551.977,0.0,0.0,0.0,0.0,16.73516,27.359999
2001-01-23,0.0,21.191,5.691,13.128498,36801.656,32647.926,0.0,0.0,0.0,0.0,9.449572,15.84
2001-01-24,0.0,23.041,8.191,14.774333,36899.348,32655.564,0.0,0.0,0.0,0.0,12.10157,18.72
2001-01-25,53.0,17.640999,9.391,13.061833,36998.695,27321.994,1.7000002,1.7000002,0.0,5.0,18.899143,33.839996
2001-01-26,3.0,17.841,9.540999,13.476417,37099.58,32431.512,0.0,0.0,0.0,0.0,23.34455,45.0
2001-01-27,51.0,21.841,10.191,15.320167,37201.855,30413.164,0.4,0.4,0.0,2.0,23.113008,47.88
2001-01-28,55.0,17.991,8.490999,13.813914,37305.41,32096.344,2.3000002,2.3000002,0.0,6.0,20.61766,34.2
2001-01-29,51.0,14.740999,7.691,11.011834,37410.12,32823.305,0.3,0.3,0.0,2.0,38.439167,68.4
2001-01-30,51.0,14.341,7.1410003,10.634751,37515.863,33153.484,0.1,0.1,0.0,1.0,30.589407,58.679996
2001-01-31,55.0,14.740999,8.091,10.595166,37622.523,32489.562,1.8000001,1.8000001,0.0,5.0,28.883131,49.68
2001-02-01,51.0,12.391,7.291,9.555584,37730.15,33719.203,0.4,0.4,0.0,2.0,40.502796,70.56
2001-02-02,1.0,16.341,6.341,10.74725,37839.805,33574.53,0.0,0.0,0.0,0.0,19.130875,31.68
2001-02-03,0.0,19.241,4.591,11.5285,37951.594,34161.02,0.0,0.0,0.0,0.0,13.608762,22.68
2001-02-04,3.0,19.491,5.541,12.061833,38065.36,34200.918,0.0,0.0,0.0,0.0,13.5515,28.08
2001-02-05,1.0,20.191,6.441,13.220165,38180.96,34440.465,0.0,0.0,0.0,0.0,19.694992,31.319998
2001-02-06,0.0,21.640999,9.891,14.707664,38298.254,34910.35,0.0,0.0,0.0,0.0,24.693481,43.56
2001-02-07,0.0,21.441,9.441,14.405581,38417.11,35204.88,0.0,0.0,0.0,0.0,19.734436,36.719997
2001-02-08,51.0,18.491,8.990999,13.140998,38537.387,33738.793,0.5,0.5,0.0,3.0,32.44996,52.92
2001-02-09,51.0,15.191,9.540999,11.976417,38658.95,34231.234,0.3,0.3,0.0,1.0,35.893642,67.67999
2001-02-10,55.0,15.691,11.441,12.913917,38781.668,33912.316,6.899999,6.899999,0.0,14.0,41.741375,70.56
2001-02-11,51.0,16.640999,11.490999,13.5722475,38905.42,35115.65,0.1,0.1,0.0,1.0,30.962095,54.0
2001-02-12,1.0,17.941,9.141,13.078499,39030.08,35881.992,0.0,0.0,0.0,0.0,22.218153,37.079998
2001-02-13,3.0,18.941,9.240999,13.284749,39155.516,36002.227,0.0,0.0,0.0,0.0,17.429354,30.599998
2001-02-14,3.0,19.890999,7.3910003,13.513913,39281.61,35314.504,0.0,0.0,0.0,0.0,16.267857,27.359999
2001-02-15,3.0,17.091,11.990999,14.143083,39408.242,34697.246,0.0,0.0,0.0,0.0,25.12016,44.639996
2001-02-16,61.0,17.640999,10.341,13.453502,39535.29,34927.34,4.7,4.7,0.0,6.0,13.70839,27.72
2001-02-17,53.0,16.441,8.740999,12.201415,39662.645,34065.72,2.0,2.0,0.0,4.0,15.517629,27.359999
2001-02-18,55.0,15.441,9.891,12.3222475,39790.2,36352.93,2.8000002,2.8000002,0.0,10.0,25.2924,45.0
2001-02-19,3.0,17.341,8.841,12.578499,39917.824,36796.832,0.0,0.0,0.0,0.0,15.990646,27.0
2001-02-20,2.0,16.091,8.740999,12.18475,40045.418,36998.05,0.0,0.0,0.0,0.0,32.854805,58.32
2001-02-21,2.0,18.140999,8.091,12.655582,40173.035,37131.324,0.0,0.0,0.0,0.0,17.533146,35.28
2001-02-22,0.0,21.791,7.6410003,13.832665,40301.75,37265.44,0.0,0.0,0.0,0.0,14.007655,28.08
2001-02-23,3.0,23.841,6.541,15.645167,40431.684,37400.652,0.0,0.0,0.0,0.0,20.12461,34.56
2001-02-24,3.0,17.140999,11.191,14.263916,40562.72,11683.044,0.0,0.0,0.0,0.0,22.768398,37.44
2001-02-25,3.0,14.691,9.191,11.58475,40694.742,37550.426,0.0,0.0,0.0,0.0,21.028437,38.16
2001-02-26,51.0,16.341,8.091,11.866,40827.656,34389.03,0.4,0.4,0.0,3.0,23.535301,40.32
2001-02-27,61.0,19.390999,8.240999,12.243081,40961.348,36871.5,2.1999998,2.1999998,0.0,4.0,23.893261,45.719997
2001-02-28,3.0,18.491,5.441,11.505582,41095.715,38088.773,0.0,0.0,0.0,0.0,17.373497,31.319998
2001-03-01,3.0,25.341,8.091,17.099333,41230.645,38228.016,0.0,0.0,0.0,0.0,33.121956,58.32
2001-03-02,3.0,29.591,17.291,22.2035,41366.047,31844.557,0.0,0.0,0.0,0.0,28.820242,48.96
2001-03-03,3.0,24.890999,13.091,18.443083,41501.816,38507.246,0.0,0.0,0.0,0.0,19.319628,33.12
2001-03-04,3.0,30.191,14.391,21.009748,41637.85,37273.027,0.0,0.0,0.0,0.0,19.171478,34.92
2001-03-05,3.0,23.491,13.141,17.986832,41774.05,38786.77,0.0,0.0,0.0,0.0,19.9954,32.760002
2001-03-06,3.0,24.841,10.841,17.268084,41910.32,38926.387,0.0,0.0,0.0,0.0,17.057314,28.8
2001-03-07,3.0,22.741,13.441,16.851418,42046.566,39065.78,0.0,0.0,0.0,0.0,19.8,37.079998
2001-03-08,3.0,18.640999,13.141,15.476415,42182.688,31862.498,0.0,0.0,0.0,0.0,18.998316,35.28
2001-03-09,3.0,20.341,10.341,14.949334,42318.586,36484.324,0.0,0.0,0.0,0.0,11.841756,28.44
2001-03-10,61.0,20.541,12.691,15.88475,42454.164,35762.754,3.3,3.3,0.0,3.0,11.983188,27.0
2001-03-11,3.0,22.841,9.641,15.888916,42589.332,38815.883,0.0,0.0,0.0,0.0,21.370783,34.56
2001-03-12,51.0,25.390999,13.391,18.64725,42723.99,39469.125,0.3,0.3,0.0,1.0,27.908709,47.519997
2001-03-13,1.0,20.640999,10.941,15.124332,42858.19,39521.81,0.0,0.0,0.0,0.0,19.09358,36.0
2001-03-14,3.0,23.591,9.891,15.891,42992.934,39574.152,0.0,0.0,0.0,0.0,21.325253,35.28
2001-03-15,51.0,22.341,12.891,16.726416,43128.324,30612.34,0.2,0.2,0.0,1.0,21.9718,38.88
2001-03-16,3.0,21.241,11.441,16.482664,43264.29,37345.82,0.0,0.0,0.0,0.0,23.675303,42.839996
2001-03-17,3.0,20.741,13.691,16.345167,43400.727,30075.336,0.0,0.0,0.0,0.0,18.864824,34.56
2001-03-18,3.0,21.640999,13.691,16.943083,43537.562,39600.0,0.0,0.0,0.0,0.0,22.427162,41.760002
2001-03-19,1.0,25.140999,10.341,17.928497,43674.7,39755.844,0.0,0.0,0.0,0.0,14.264361,25.199999
2001-03-20,3.0,27.741,13.490999,20.551416,43812.047,39914.195,0.0,0.0,0.0,0.0,15.580141,24.84
2001-03-21,3.0,32.141,12.740999,22.488916,43949.53,40005.812,0.0,0.0,0.0,0.0,9.565437,26.64
2001-03-22,3.0,33.791,12.490999,24.52017,44087.06,40104.61,0.0,0.0,0.0,0.0,19.353138,32.039997
2001-03-23,1.0,35.541,20.691,27.58267,44224.54,40398.453,0.0,0.0,0.0,0.0,21.897945,40.68
2001-03-24,3.0,35.891,17.841,25.2285,44361.887,40518.867,0.0,0.0,0.0,0.0,24.567198,47.16
2001-03-25,2.0,22.390999,14.740999,17.851418,44499.01,40541.91,0.0,0.0,0.0,0.0,18.875126,37.44
2001-03-26,1.0,23.291,14.141,17.751413,44635.83,40562.016,0.0,0.0,0.0,0.0,23.990698,38.16
2001-03-27,3.0,24.941,12.141,18.036833,44772.242,39630.35,0.0,0.0,0.0,0.0,22.553936,42.48
2001-03-28,3.0,21.890999,13.841,17.036833,44908.17,39822.6,0.0,0.0,0.0,0.0,17.87718,37.44
2001-03-29,55.0,19.091,11.540999,14.661832,45043.516,40097.082,2.5,2.5,0.0,8.0,31.869658,56.88
2001-03-30,61.0,16.191,11.441,13.638913,45178.19,41099.984,5.7,5.7,0.0,10.0,32.361977,57.239998
2001-03-31,53.0,19.890999,12.990999,15.849334,45312.098,40833.113,2.1,2.1,0.0,6.0,32.90999,56.16
2001-04-01,2.0,18.541,11.091,14.551417,45445.145,41753.164,0.0,0.0,0.0,0.0,16.80857,30.239998
2001-04-02,2.0,19.341,9.341,14.351415,45577.38,41911.74,0.0,0.0,0.0,0.0,15.893093,32.039997
2001-04-03,1.0,23.390999,10.240999,16.380583,45709.73,41995.25,0.0,0.0,0.0,0.0,21.900904,37.079998
2001-04-04,51.0,24.091,12.240999,17.691,45842.305,42078.19,0.3,0.3,0.0,1.0,13.905509,33.12
